Co_ID|PO ID|Exchange|Name| Root_Ticker | qmv | OS_Shares | tech_sub_sec | cps | re |Sector| Sub_Sector |type_of_listing|date_of_listing|QT_Date|RTO_Date|Date_of_amalgamation|Interlisted|formar_cpc_or_cpc|Ven_50_2018|Index|hq_location|hq_region|usa_city|USA_State|Asia_Region|clean_tech_primary|clean_tech_sub_sector|Section|trust| volume_ytd | value_ ytd | num_traded_share_ytd | num_of_month_trading_data |AFRICA|AUS_NZ_PNG|CANADA|CHINA_ ASIA|LATIN_AMERICA|OTHER|UK_EUROPE|USA|Oil_Gas|Gold|Silver|Copper|Nickel|Diamond|Molybdenum|Platinum_PGM|Iron|Lead|Zinc|Rare Earths|Potash|Lithium|Uranium|Coal|Tungsten|base_ precious_metals|mineral_properties|other_properties|
V-03752|1129400|TSXV |Mission Ready Solutions Inc.|MRS| 29,731,154 | 129,265,887 ||||Industrial Products & Services||QT from NEX|20110321|20131216 NEX||||Yes|1|1|BC|Canada||||||Tier2|| 80,372,306 | 21,543,543 | 11,014 |6|||||||||||||||||||||||||||||
V-04098|1141295|TSXV |Mongolia Growth Group Ltd.|YAK| 8,177,977 | 33,379,499 |||Industrial/Office/Retail/Residential|Real Estate||Other|20130109|||||No|||ON|Canada||||||Tier1|| 1,892,241 | 464,499 | 428 |6|||||||||||||||||||||||||||||
V-03776|1145080|TSXV |Mosaic Capital Corporation|M| 62,163,220 | 20,608,058 ||||Financial Services||Other|20110509|||||No||1|AB|Canada||||||Tier1|| 856,143 | 6,226,559 | 1,915 |6|||||||||||||||||||||||||||||
V-02108|1023312|TSXV |Mountain China Resorts (Holding) Limited|MCG| 6,978,071 | 348,903,547 |||Real Estate Operating Companies|Real Estate||RTO from NEX|20020905||20080528 NEX|||No|||China|Asia|||Beijing|||Tier1|| 2,129,078 | 85,115 | 287 |6|||||||||||||||||||||||||||||
V-03845|1147276|TSXV |Naturally Splendid Enterprises Ltd.|NSP| 15,236,236 | 97,970,490 ||Consumer Staples||Consumer Products & Services|Cannabis|QT|20110815|20130305|||OTCQB|Yes||1|BC|Canada||||||Tier2|| 62,028,739 | 20,181,164 | 15,126 |6|||||||||||||||||||||||||||||
V-03683|1140490|TSXV |Network Media Group Inc.|NTE| 7,992,091 | 72,655,371 ||||Comm & Media||QT|20101230|20120103||||Yes|||BC|Canada||||||Tier2|| 20,215,433 | 3,140,324 | 1,212 |6|||||||||||||||||||||||||||||
V-01370|1087185|TSXV |NewNorth Projects Ltd.|NNP| 1,889,264 | 12,188,798 |||Real Estate Development and Services|Real Estate||||||||No|||AB|Canada||||||Tier1|| 104,800 | 20,326 | 20 |5|||||||||||||||||||||||||||||
V-02366|1108203|TSXV |NexgenRX Inc.|NXG| 16,904,804 | 67,619,216 ||||Financial Services||Other|20060914|||||No|||ON|Canada||||||Tier2|| 1,779,217 | 401,643 | 151 |6|||||||||||||||||||||||||||||
V-04074|1160831|TSXV |Nexus Real Estate Investment Trust|NXR| 178,415,410 | 90,108,793 |||Industrial/Office/Retail/Residential|Real Estate||RTO|20121126|20130312|20140117|20170405||Yes||1|ON|Canada||||||Tier1| 1 | 6,643,145 | 13,335,942 | 4,714 |6|||||||||||||||||||||||||||||
V-01957|1060225|TSXV |Noble Iron Inc.|NIR| 9,459,030 | 27,417,479 ||||Industrial Products & Services||||||||Yes|||ON|Canada||||||Tier2|| 200,224 | 59,227 | 45 |6|||||||||||||||||||||||||||||
V-01416|1062268|TSXV |Northfield Capital Corporation|NFD| 66,768,488 | 2,427,945 ||||Financial Services||||||||No||1|ON|Canada||||||Tier2|| 10,488 | 268,246 | 29 |5|||||||||||||||||||||||||||||
V-00329|1060812|TSXV |Norvista Capital Corporation|NVV| 6,335,573 | 71,361,501 ||||Financial Services||RTO|||20140702|||No|||ON|Canada||||||Tier2|| 2,455,417 | 265,130 | 163 |6|||||||||||||||||||||||||||||
V-02344|1108269|TSXV |Omni Commerce Corp.|OMNI| 6,292,721 | 40,598,203 ||Consumer Discretionary||Consumer Products & Services||QT|20060828|20070813||||Yes|||BC|Canada||||||Tier2|| 12,723,382 | 3,266,103 | 1,326 |5|||||||||||||||||||||||||||||
V-01442|1023596|TSXV |Omni-Lite Industries Canada Inc.|OML| 11,321,916 | 10,108,854 ||||Industrial Products & Services|||19941104||||OTCQX|No|||USA|USA|Cerritos|CA||||Tier1|| 1,115,687 | 1,477,040 | 540 |6|||||||||||||||||||||||||||||
V-01156|11960|TSXV |ONEnergy Inc.|OEG| 3,048,199 | 23,975,507 ||||Industrial Products & Services|Energy Services|||||||No|||ON|Canada||||||Tier1|| 1,799,405 | 294,575 | 210 |4|||||||||||||||||||||||||||||
V-04337|1179287|TSXV |Organic Garage Ltd.|OG| 11,399,884 | 35,844,456 ||Consumer Staples||Consumer Products & Services||Other|20170413|||||No|||ON|Canada||||||Tier1|| 4,768,062 | 1,342,139 | 1,019 |6|||||||||||||||||||||||||||||
V-02898|1117014|TSXV |Organto Foods Inc.|OGO| 7,156,705 | 112,263,903 ||Consumer Staples||Consumer Products & Services|Agriculture|RTO|20080916||20151222|||No|||BC|Canada||||||Tier2|| 8,589,558 | 704,429 | 345 |6|||||||||||||||||||||||||||||
V-03027|1123235|TSXV |Parkit Enterprise Inc.|PKT| 9,693,239 | 32,310,796 |||Specialized|Real Estate||IPO|20091023||||OTCQX|No|||BC|Canada||||||Tier2|| 3,149,736 | 1,095,981 | 467 |6|||||||||||||||||||||||||||||
V-01508|1062227|TSXV |Partner Jet Corp.|PJT| 3,359,146 | 9,078,774 ||||Industrial Products & Services||||||||No|||ON|Canada||||||Tier2|| 262,884 | 84,127 | 74 |6|||||||||||||||||||||||||||||
V-03684|1177685|TSXV |Partners Value Investments LP|PVF| 3,037,637,631 | 93,544,299 ||||Financial Services||TSX Comedown|20101224|||20160630||No|||ON|Canada||||||Tier1|| 175,931 | 3,058,843 | 250 |6|||||||||||||||||||||||||||||
V-01516|1062230|TSXV |Pearl River Holdings Limited|PRH| 6,554,382 | 27,309,927 ||||Industrial Products & Services||||||||No|||ON|Canada||||||Tier2|| 85,302 | 31,019 | 24 |4|||||||||||||||||||||||||||||
V-01404|78080|TSXV |Peekaboo Beans Inc.|BEAN| 4,196,601 | 17,646,533 ||Consumer Discretionary||Consumer Products & Services||RTO|||20160929|||No|||BC|Canada||||||Tier2|| 3,895,862 | 2,395,807 | 1,268 |6|||||||||||||||||||||||||||||
V-03623|1135135|TSXV |Pender Growth Fund Inc.|PTF| 16,645,827 | 4,151,079 ||||Financial Services||Other|20100823|||||No|||BC|Canada||||||Tier2|| 229,041 | 976,995 | 357 |6|||||||||||||||||||||||||||||
V-02517|1111470|TSXV |People Corporation|PEO| 451,058,654 | 55,412,611 ||||Industrial Products & Services||IPO|20070530|||||No||1|MB|Canada||||||Tier2|| 6,465,543 | 47,393,412 | 3,909 |6|||||||||||||||||||||||||||||
V-01527|1074418|TSXV |Perlite Canada Inc.|PCI| 6,812,227 | 10,813,059 ||||Industrial Products & Services||||||||No|1||Quebec|Canada||||||Tier1|| 755,877 | 470,620 | 230 |6|||||||||||||||||||||||||||||
V-02846|1118907|TSXV |Petroteq Energy Inc.|PQE| 75,038,861 | 73,567,511 ||||Industrial Products & Services|Energy Services|QT from NEX|20080730|20121022 NEX|||OTCQX|Yes||1|USA|USA|Studio City|CA||||Tier2|| 15,745,650 | 22,356,533 | 15,341 |6|||||||||||||||||||||||||||||
V-01561|1023300|TSXV |Planet Ventures Inc.|PXI| 11,192,399 | 89,539,190 ||||Financial Services||||||||No|||BC|Canada||||||Tier2|| 18,497,996 | 3,128,691 | 2,362 |6|||||||||||||||||||||||||||||
V-03058|1125730|TSXV |Pool Safe Inc.|POOL| 2,792,589 | 66,408,416 ||Consumer Discretionary||Consumer Products & Services||QT from NEX|20091221|20170424 NEX||||Yes|||ON|Canada||||||Tier2|| 1,563,307 | 154,405 | 202 |6|||||||||||||||||||||||||||||
V-03881|1142420|TSXV |PRO Real Estate Investment Trust|PRV| 154,042,313 | 67,686,876 |||Industrial/Office/Retail/Residential|Real Estate||QT|20111031|20130207||20130313||Yes||1|Quebec|Canada||||||Tier1| 1 | 12,409,000 | 28,025,809 | 9,290 |6|||||||||||||||||||||||||||||
V-04272|1174860|TSXV |Prosmart Enterprises Inc.|PROS| 8,238,394 | 28,314,842 ||||Financial Services||Other|20151103|||||No|||BC|Canada||||||Tier2|| 7,748,582 | 2,434,865 | 1,066 |6|||||||||||||||||||||||||||||
V-04031|1158095|TSXV |Pure Multi-Family REIT LP|RUF| 523,297,038 | 76,729,771 |||Specialized|Real Estate||IPO|20120710||||OTCQX|No|||BC|Canada||||||Tier1| 1 | 24,119,400 | 209,800,924 | 25,323 |6|||||||||||||||||||||||||||||
V-01615|35783|TSXV |Q Investments Ltd.|QI| 459,014 | 3,060,095 ||||Financial Services||||||||No|||Bermuda|Other||||||Tier2|| 45,944 | 7,578 | 32 |6|||||||||||||||||||||||||||||
V-00592|1062242|TSXV |Quantum International Income Corp.|QIC| 83,069,694 | 77,635,228 ||||Financial Services||Other|20050328|||||No|1|1|ON|Canada||||||Tier2|| 3,784,540 | 3,352,168 | 982 |6|||||||||||||||||||||||||||||
V-01629|1068672|TSXV |Quizam Media Corporation|QQ| 3,403,075 | 30,937,044 ||Consumer Discretionary||Consumer Products & Services||||||||No|||BC|Canada||||||Tier2|| 6,233,952 | 611,937 | 549 |6|||||||||||||||||||||||||||||
V-00755|1023694|TSXV |QYOU Media Inc.|QYOU| 15,517,298 | 82,483,810 ||||Comm & Media||RTO from NEX|||20170331 NEX|||No||1|ON|Canada||||||Tier2|| 26,667,926 | 7,785,420 | 4,761 |6|||||||||||||||||||||||||||||
V-04183|1168255|TSXV |R&R Real Estate Investment Trust|RRR| 2,915,487 | 32,394,304 |||Industrial/Office/Retail/Residential|Real Estate||QT|20140212|20140828||||Yes|||ON|Canada||||||Tier1| 1 | 640,250 | 61,273 | 16 |5|||||||||||||||||||||||||||||
V-03918|1150091|TSXV |Radient Technologies Inc.|RTI| 265,327,636 | 228,503,357 ||||Industrial Products & Services||QT|20111202|20140602||||Yes|1|1|AB|Canada||||||Tier2|| 131,549,807 | 201,584,774 | 87,486 |6|||||||||||||||||||||||||||||
V-00791|1023681|TSXV |Raise Production Inc.|RPC| 36,226,587 | 109,777,535 ||||Industrial Products & Services|Energy Services||20050817|||||No||1|AB|Canada||||||Tier1|| 4,705,478 | 1,641,315 | 701 |6|||||||||||||||||||||||||||||
V-01663|1045838|TSXV |Reco International Group Inc.|RGI| 1,538,138 | 25,635,635 ||||Industrial Products & Services||||||||No|||BC|Canada||||||Tier2|| 1,912,827 | 150,600 | 152 |6|||||||||||||||||||||||||||||
V-02609|1114281|TSXV |RediShred Capital Corp.|KUT| 28,516,552 | 47,527,587 ||||Industrial Products & Services||QT|20070905|20080320||||Yes|||ON|Canada||||||Tier2|| 2,144,522 | 1,245,232 | 514 |6|||||||||||||||||||||||||||||
V-02866|1117483|TSXV |Regent Pacific Properties Inc.|RPP| 2,802,730 | 40,039,000 |||Real Estate Development and Services|Real Estate||QT|20080717|20101027||||Yes|||AB|Canada||||||Tier2|| 448,600 | 29,248 | 59 |5|||||||||||||||||||||||||||||
V-03700|1141865|TSXV |Reko International Group Inc.|REKO| 22,539,720 | 6,439,920 ||||Industrial Products & Services||TSX Comedown|20101209|||||No|||ON|Canada||||||Tier2|| 158,120 | 555,119 | 213 |6|||||||||||||||||||||||||||||
V-01632|1072321|TSXV |RIFCO Inc.|RFC| 26,996,854 | 21,597,483 ||||Financial Services||||20030401||||Yes|||AB|Canada||||||Tier1|| 1,032,076 | 1,181,916 | 571 |6|||||||||||||||||||||||||||||
V-02794|1117518|TSXV |Rocky Mountain Liquor Inc.|RUM| 4,543,343 | 56,791,788 ||Consumer Staples||Consumer Products & Services||QT|20080423|20081212||||Yes|||AB|Canada||||||Tier1|| 5,181,159 | 59,110,314 | 359 |6|||||||||||||||||||||||||||||
V-01708|41931|TSXV |Routemaster Capital Inc.|RM| 7,821,102 | 41,163,693 ||||Financial Services||COB|20160920|||||No|||ON|Canada||||||Tier2|| 5,563,151 | 1,531,587 | 659 |6|||||||||||||||||||||||||||||
V-04057|1159670|TSXV |Royalty North Partners Ltd.|RNP| 1,407,493 | 10,826,870 ||||Financial Services||IPO|20121019|||||No|||BC|Canada||||||Tier2|| 8,321,369 | 893,120 | 530 |6|||||||||||||||||||||||||||||
V-04042|1156156|TSXV |RYU Apparel Inc.|RYU| 80,638,251 | 461,835,263 ||Consumer Discretionary||Consumer Products & Services||Other|20120803|||||No|||BC|Canada||||||Tier2|| 205,229,334 | 47,941,757 | 19,265 |6|||||||||||||||||||||||||||||
V-02232|1102608|TSXV |Seaway Energy Services Inc.|SEW| 27,564,157 | 27,842,583 ||||Industrial Products & Services|Energy Services|QT|20051215|20061010||||Yes|1||AB|Canada||||||Tier2|| 32,766 | 35,051 | 17 |1|||||||||||||||||||||||||||||
V-04154|1164735|TSXV |Security Devices International Inc.|SDZ| 11,446,104 | 57,230,522 ||||Industrial Products & Services||IPO|20130904|||||No|||USA|USA|Washington|DC||||Tier2|| 1,791,128 | 319,921 | 609 |6|||||||||||||||||||||||||||||
V-01775|824156|TSXV |Shaw Communications Inc.|SJR| 643,680,037 | 22,420,064 ||||Comm & Media||||||||No|||AB|Canada||||||Tier1|| 49,590 | 1,417,179 | 302 |6|||||||||||||||||||||||||||||
V-01787|1086645|TSXV |Sigma Industries Inc.|SSG| 8,207,343 | 11,724,775 ||||Industrial Products & Services|Agriculture|QT||20051019||||Yes|||Quebec|Canada||||||Tier1|| 862,047 | 562,708 | 280 |6|||||||||||||||||||||||||||||
V-04335|1178570|TSXV |SIQ Mountain Industries Inc.|SIQ| 4,180,020 | 22,900,100 ||Consumer Discretionary||Consumer Products & Services||QT|20170330|20171005||||Yes|||BC|Canada||||||Tier2|| 1,026,955 | 206,610 | 129 |6|||||||||||||||||||||||||||||
V-02702|1114044|TSXV |Solution Financial Inc.|SFI| 5,477,435 | 78,979,031 ||Consumer Discretionary||Consumer Products & Services||QT from NEX|20071206|20180627 NEX||||Yes|||BC|Canada||||||Tier2|| 350,917 | 132,770 | 48 |1|||||||||||||||||||||||||||||
V-01820|1057714|TSXV |Sonor Investments Ltd.|SNI| 1,079,712 | 195,600 ||||Financial Services||||||||Yes|||ON|Canada||||||Tier1|| 7,855 | 44,032 | 12 |4|||||||||||||||||||||||||||||
V-02625|1115439|TSXV |Spackman Equities Group Inc.|SQG| 4,467,005 | 148,900,183 ||||Financial Services||Other|20071011|||||No|||Hong Kong|Asia|||Hong Kong|||Tier2|| 4,425,766 | 178,935 | 145 |6|||||||||||||||||||||||||||||
V-01834|1023851|TSXV |Sparta Capital Ltd.|SAY| 11,297,981 | 173,815,090 ||||Financial Services||||||||No|||AB|Canada||||||Tier2|| 5,159,981 | 543,353 | 604 |6|||||||||||||||||||||||||||||
V-01836|1023599|TSXV |Spectra Inc.|SSA| 2,947,890 | 60,509,971 ||Consumer Discretionary||Consumer Products & Services||||||||No|||ON|Canada||||||Tier2|| 9,473,566 | 342,052 | 356 |6|||||||||||||||||||||||||||||
V-01841|1074435|TSXV |Sportscene Group Inc.|SPS| 36,260,091 | 4,265,893 ||Consumer Discretionary||Consumer Products & Services||||||||No|||Quebec|Canada||||||Tier1|| 25,929 | 203,726 | 90 |6|||||||||||||||||||||||||||||
V-02780|1116074|TSXV |Spot Coffee (Canada) Ltd.|SPP| 17,787,283 | 127,052,020 ||Consumer Discretionary||Consumer Products & Services||QT|20080415|20090723||||Yes||1|ON|Canada||||||Tier2|| 8,753,298 | 1,283,410 | 1,495 |6|||||||||||||||||||||||||||||
V-04350|1179800|TSXV |Starlight U.S. Multi-Family (No. 1) Value-Add Fund|SUVA| 19,360,000 | 1,947,784 |||Industrial/Office/Retail/Residential|Real Estate||IPO|20170616|||||No|||ON|Canada||||||Tier1|| 206,081 | 1,926,739 | 195 |6|||||||||||||||||||||||||||||
V-04316|1178171|TSXV |Starlight U.S. Multi-Family (No. 5) Core Fund|STUS| 135,042,220 | 15,490,058 |||Industrial/Office/Retail/Residential|Real Estate||IPO|20161014|||||No|||ON|Canada||||||Tier1|| 1,470,921 | 13,237,157 | 1,456 |6|||||||||||||||||||||||||||||
V-02679|1114839|TSXV |StorageVault Canada Inc.|SVI| 862,261,029 | 349,093,534 |||Real Estate Operating Companies|Real Estate||QT|20071112|20080505||||Yes|1|1|ON|Canada||||||Tier2|| 22,434,604 | 55,664,772 | 21,784 |6|||||||||||||||||||||||||||||
V-01874|820649|TSXV |Strategem Capital Corporation|SGE| 7,779,058 | 4,321,699 ||||Financial Services||||||||No|||BC|Canada||||||Tier2|| 69,426 | 148,750 | 36 |6|||||||||||||||||||||||||||||
V-03866|1149055|TSXV |Sunora Foods Inc.|SNF| 5,070,520 | 42,254,332 ||Consumer Staples||Consumer Products & Services|Agriculture|QT|20110901|20131220||||Yes|||AB|Canada||||||Tier2|| 1,401,916 | 191,704 | 195 |6|||||||||||||||||||||||||||||
V-02896|1119638|TSXV |Sweet Natural Trading Co. Limited|NTRL| 3,730,724 | 62,178,740 ||Consumer Staples||Consumer Products & Services||QT|20080917|20100506||||Yes|||ON|Canada||||||Tier2|| 2,307,616 | 141,121 | 186 |6|||||||||||||||||||||||||||||
V-02936|1113827|TSXV |Target Capital Inc.|TCI| 8,601,169 | 95,568,539 ||||Financial Services||Other|20081214|||||No||1|AB|Canada||||||Tier2|| 36,156,241 | 2,917,432 | 2,065 |6|||||||||||||||||||||||||||||
V-02724|1116126|TSXV |Terra Firma Capital Corporation|TII| 41,724,820 | 62,275,850 |||Real Estate Development and Services|Real Estate||QT|20080104|20081218||||Yes||1|ON|Canada||||||Tier2|| 5,141,153 | 3,254,383 | 679 |6|||||||||||||||||||||||||||||
V-04435|1178565|TSXV |The Alkaline Water Company Inc.|WTER| 70,952,385 | 25,858,062 ||Consumer Staples||Consumer Products & Services||Other|20180425||||OTCQB|No|||USA|USA|Scottsdale|AZ||||Tier2|| 441,318 | 878,817 | 622 |3|||||||||||||||||||||||||||||
V-04100|1160695|TSXV |The Westaim Corporation|WED| 507,361,232 | 148,186,718 ||||Financial Services||TSX Comedown|20130109|||||No||1|ON|Canada||||||Tier1|| 16,316,381 | 49,273,386 | 7,564 |6|||||||||||||||||||||||||||||
V-04298|1176625|TSXV |The Wonderfilm Media Corporation|WNDR| 8,273,637 | 20,149,233 ||||Comm & Media||QT|20160531|20180402||||Yes|||BC|Canada||||||Tier2|| 572,250 | 254,050 | 98 |3|||||||||||||||||||||||||||||
V-04066|1160195|TSXV |theScore Inc.|SCR| 103,675,495 | 296,215,699 ||||Comm & Media||Other|20121024|||||No||1|ON|Canada||||||Tier1|| 57,898,864 | 16,161,243 | 8,894 |6|||||||||||||||||||||||||||||
V-04195|1169021|TSXV |Till Capital Ltd.|TIL| 7,142,648 | 3,290,884 ||||Financial Services||TSX Comedown|20140424||||NasdaqCM|No|||USA|USA|Hayden|ID||||Tier2|| 44,070 | 150,646 | 220 |6|||||||||||||||||||||||||||||
V-02778|1117741|TSXV |TIMIA Capital Corp.|TCA| 6,259,943 | 34,777,461 ||||Financial Services||QT|20080424|20091029||||Yes|||BC|Canada||||||Tier2|| 4,761,450 | 758,954 | 473 |6|||||||||||||||||||||||||||||
V-01976|39935|TSXV |Titan Logix Corp.|TLA| 14,268,066 | 28,536,132 ||||Industrial Products & Services|Energy Services||20020702|||||No|||AB|Canada||||||Tier1|| 1,199,559 | 587,902 | 228 |6|||||||||||||||||||||||||||||
V-04249|1173130|TSXV |Titanium Transportation Group Inc.|TTR| 30,726,088 | 36,477,334 ||||Industrial Products & Services||Other|20150416|||||No||1|ON|Canada||||||Tier2|| 2,409,798 | 2,941,813 | 566 |6|||||||||||||||||||||||||||||
V-02913|1120140|TSXV |TitanStar Properties Inc.|TSP| 2,257,619 | 216,766,368 |||Real Estate Operating Companies|Real Estate||QT|20081023|20100421||||Yes|||BC|Canada||||||Tier2|| 1,302,412 | 31,035 | 79 |6|||||||||||||||||||||||||||||
V-04306|1177740|TSXV |Tornado Global Hydrovacs Ltd.|TGH| 9,027,398 | 126,716,519 ||||Industrial Products & Services|Energy Services|Other|20160708|||||No|||AB|Canada||||||Tier1|| 3,416,226 | 297,811 | 215 |6|||||||||||||||||||||||||||||
V-02197|42383|TSXV |Torrent Capital Ltd.|TORR| 5,374,480 | 23,648,336 ||||Financial Services||COB|20170206|||||No|||NS|Canada||||||Tier2|| 2,481,197 | 672,160 | 224 |6|||||||||||||||||||||||||||||
V-03625|1132611|TSXV |Trenchant Capital Corp.|TCC| 1,029,368 | 11,535,885 ||||Financial Services||COB|20170529|||||Yes|||ON|Canada||||||Tier2|| 223,187 | 304,147 | 168 |6|||||||||||||||||||||||||||||
V-02046|1050964|TSXV |Uniserve Communications Corporation|USS| 5,094,773 | 36,391,237 ||||Comm & Media||||||||No|1||BC|Canada||||||Tier1|| 8,810,073 | 2,678,869 | 1,119 |6|||||||||||||||||||||||||||||
V-00439|13474|TSXV |Unisync Corp.|UNI| 48,015,716 | 13,337,699 ||Consumer Discretionary||Consumer Products & Services||||||20051214||No||1|BC|Canada||||||Tier1|| 422,208 | 1,343,856 | 308 |6|||||||||||||||||||||||||||||
V-02768|1116771|TSXV |Urban Select Capital Corporation|CH| 4,267,515 | 48,203,000 ||||Financial Services||QT|20080305|20100422||||Yes|||BC|Canada||||||Tier2|| 2,507,504 | 282,191 | 335 |6|||||||||||||||||||||||||||||
V-02062|1023265|TSXV |Urbanfund Corp.|UFC| 33,635,412 | 45,453,260 |||Real Estate Operating Companies|Real Estate||||||||No|||ON|Canada||||||Tier2|| 581,340 | 443,361 | 126 |6|||||||||||||||||||||||||||||
V-04250|1172465|TSXV |Vertex Resource Group Ltd.|VTX| 23,699,189 | 90,813,124 ||||Industrial Products & Services|Energy Services|QT|20150430|20171018||||Yes|||AB|Canada||||||Tier2|| 1,954,504 | 955,964 | 314 |6|||||||||||||||||||||||||||||
V-02132|825748|TSXV |Waterfront Capital Corporation|WFG| 2,748,519 | 42,284,906 ||||Financial Services||||||||No|||BC|Canada||||||Tier2|| 5,422,129 | 585,476 | 335 |4|||||||||||||||||||||||||||||
V-04085|1153575|TSXV |Wellness Lifestyles Inc.|WELL| 29,440,432 | 80,795,022 ||Consumer Discretionary||Consumer Products & Services||QT|20121213|20160328||||Yes|1||BC|Canada||||||Tier2|| 20,547,298 | 10,079,076 | 4,130 |6|||||||||||||||||||||||||||||
V-02150|41339|TSXV |WestBond Enterprises Corporation|WBE| 4,039,896 | 33,665,800 ||Consumer Staples||Consumer Products & Services|Forest Products & Paper|||||||No|||BC|Canada||||||Tier1|| 1,187,810 | 139,270 | 70 |6|||||||||||||||||||||||||||||
V-04285|1176495|TSXV |Western Investment Company of Canada Limited, The|WI| 13,335,415 | 30,703,756 ||||Industrial Products & Services||QT|20160224|20161220||||Yes|||AB|Canada||||||Tier1|| 2,145,140 | 978,186 | 308 |6|||||||||||||||||||||||||||||
V-02155|1019560|TSXV |Western Pacific Trust Company|WP| 3,877,876 | 25,018,558 ||||Financial Services||||||||No|||BC|Canada||||||Tier2|| 368,278 | 55,168 | 46 |5|||||||||||||||||||||||||||||
V-04142|1165075|TSXV |Wow Unlimited Media Inc.|WOW| 33,853,250 | 27,526,729 ||||Comm & Media||TSX Comedown|20130819|||||No|||BC|Canada||||||Tier1|| 821,360 | 1,179,368 | 713 |6|||||||||||||||||||||||||||||
V-02261|1104478|TSXV |XPEL Technologies Corp.|DAP| 107,722,278 | 27,621,097 ||Consumer Discretionary||Consumer Products & Services||Other|20060227|||||No|||USA|USA|San Antonio|TX||||Tier2|| 3,042,032 | 7,412,728 | 2,465 |6|||||||||||||||||||||||||||||
V-00330|1087951|TSXV |Zedcor Energy Inc.|ZDC| 11,198,170 | 52,434,327 ||||Industrial Products & Services|Energy Services|QT||20050706||||Yes|||AB|Canada||||||Tier1|| 2,168,102 | 505,635 | 479 |6|||||||||||||||||||||||||||||
V-02442|1110533|TSXV |Zimtu Capital Corp.|ZC| 4,464,400 | 15,394,483 ||||Financial Services||QT|20070131|20080811||||Yes|||BC|Canada||||||Tier2|| 1,988,924 | 618,140 | 471 |6|||||||||||||||||||||||||||||
V-01320|22292|TSXV |Zoomaway Travel Inc.|ZMA| 1,524,315 | 49,790,672 ||Consumer Discretionary||Consumer Products & Services||||||||No|||BC|Canada||||||Tier2|| 70,678,944 | 5,444,211 | 4,113 |6|||||||||||||||||||||||||||||
V-00697|14935|TSXV |ZoomerMedia Limited|ZUM| 9,219,640 | 263,418,297 ||||Comm & Media||RTO|||20080214|||No|||ON|Canada||||||Tier1|| 8,854,025 | 409,348 | 619 |6|||||||||||||||||||||||||||||
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
V-00071|42050|TSXV |Allied Hotel Properties Inc.|AHP| 6,379,636 | 106,327,265 |||Specialized|Real Estate||||||||No|||BC|Canada||||||Tier1|| 21,390 | 2,062 | 16 |3|||||||||||||||||||||||||||||
